player,position,xT_total,actions,apps,xT_perAction,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,team,league,league_id,season,season_id,team_id,player_id,matches
Milos Kerkez,D M S,3.156643389999982,321,28,0.009833780031152591,1982.0,0.0,1.6971189985051751,0.0,1.6971189985051751,1.0,1.3916718121618032,16.0,13.0,4.0,1.0,7.389515491202474,5.424490239471197,Bournemouth,ENG-Premier League,1.0,2324,2023.0,73.0,11709.0,28.0
Aaron Mooy,,5.024232899999972,514,24,0.009774772178988271,,,,,,,,,,,,,,,,,2324,,,,
Kristoffer Ajer,D S,3.386742379999979,355,27,0.00954011938028163,1845.0,2.0,1.4675675723701715,2.0,1.4675675723701715,1.0,2.600812576711178,12.0,12.0,5.0,0.0,5.710211778059602,3.668103391304612,Brentford,ENG-Premier League,1.0,2324,2023.0,244.0,9677.0,28.0
Youri Tielemans,F M S,11.031817719999932,1160,62,0.009510187689655114,1580.0,2.0,1.0049287639558315,2.0,1.0049287639558315,6.0,3.0543287601321936,14.0,18.0,3.0,0.0,10.675306875258684,8.060789976269007,Aston Villa,ENG-Premier League,1.0,2324,2023.0,71.0,5956.0,32.0
Ashley Young,D M S,3.4014695999999804,358,31,0.00950131173184352,2305.0,0.0,0.5671309139579535,0.0,0.5671309139579535,0.0,2.473125728778541,13.0,21.0,5.0,1.0,6.803516559302807,5.159970347769558,Everton,ENG-Premier League,1.0,2324,2023.0,72.0,631.0,31.0
Tom Carroll,,4.582139019999974,490,22,0.009351304122448926,,,,,,,,,,,,,,,,,2324,,,,
Alexis Mac Allister,M S,7.096406099999946,765,33,0.009276347843137184,2661.0,5.0,3.998983211815357,4.0,3.237814389169216,5.0,3.578091200441122,44.0,47.0,7.0,1.0,22.71393956243992,18.186699956655502,Liverpool,ENG-Premier League,1.0,2324,2023.0,87.0,8379.0,33.0
Jorginho,M S,3.1691913299999808,345,22,0.0091860618260869,911.0,0.0,0.0800427403301,0.0,0.0800427403301,2.0,1.5529427882283926,4.0,10.0,1.0,0.0,6.152929972857237,5.498104698956013,Arsenal,ENG-Premier League,1.0,2324,2023.0,83.0,1389.0,24.0
Nelson Semedo,D M,6.106407819999956,670,36,0.009114041522387994,3127.0,0.0,1.232096817344427,0.0,1.232096817344427,1.0,2.0054253563284874,17.0,24.0,10.0,1.0,8.870165027678013,6.637749888934195,Wolves,ENG-Premier League,1.0,2324,2023.0,229.0,6163.0,36.0
Pedro Porro,D,7.2354919799999555,794,35,0.009112710302266947,3101.0,3.0,2.83508870145306,3.0,2.83508870145306,7.0,7.285218555480242,53.0,52.0,3.0,0.0,20.235827142372727,15.794150441884996,Tottenham,ENG-Premier League,1.0,2324,2023.0,82.0,6912.0,35.0
Andy King,,1.7048131999999898,188,20,0.009068155319148882,,,,,,,,,,,,,,,,,2324,,,,
Ross Barkley,M S,6.664611829999948,739,32,0.009018419255750944,2627.0,5.0,4.483209175989032,5.0,4.483209175989032,4.0,4.823556295596063,66.0,43.0,6.0,0.0,11.16435156017542,5.912003388628364,Luton,ENG-Premier League,1.0,2324,2023.0,256.0,592.0,32.0
Rodrigo Bentancur,M S,2.78490425999998,313,23,0.008897457699680447,1016.0,1.0,1.622593866661191,1.0,1.622593866661191,1.0,0.5037150774151087,18.0,8.0,7.0,0.0,8.576564118266106,7.389497200027108,Tottenham,ENG-Premier League,1.0,2324,2023.0,82.0,6108.0,23.0
Lewis Cook,D M S,10.157994029999934,1142,60,0.00889491596322236,2799.0,0.0,0.4126169476658106,0.0,0.4126169476658106,3.0,3.677735963836312,12.0,46.0,5.0,1.0,11.350567385554314,8.91490264236927,Bournemouth,ENG-Premier League,1.0,2324,2023.0,73.0,1789.0,33.0
Matt Doherty,D M S,1.9818285999999856,224,28,0.008847449107142793,1087.0,1.0,1.1126765199005604,1.0,1.1126765199005604,0.0,1.0989295095205307,8.0,12.0,2.0,0.0,3.6199135687202215,2.180733907967806,Wolves,ENG-Premier League,1.0,2324,2023.0,229.0,6852.0,30.0
Charlie Daniels,,7.436355789999951,841,38,0.008842277990487457,,,,,,,,,,,,,,,,,2324,,,,
Pape Sarr,M S,4.941961769999963,560,34,0.008824931732142792,2141.0,3.0,3.842421315610409,3.0,3.842421315610409,3.0,2.0322468373924494,36.0,20.0,9.0,0.0,16.10821724496782,11.238362627103925,Tottenham,ENG-Premier League,1.0,2324,2023.0,82.0,9021.0,34.0
Conor Gallagher,M,6.377852679999954,723,37,0.008821373001383062,3171.0,5.0,4.717563968151808,5.0,4.717563968151808,7.0,5.792711144313216,48.0,52.0,7.0,1.0,25.90884201787412,18.712417108938094,Chelsea,ENG-Premier League,1.0,2324,2023.0,80.0,9040.0,37.0
Kyle Naughton,,5.622131319999966,638,26,0.008812118056426278,,,,,,,,,,,,,,,,,2324,,,,
Rayan Ait-Nouri,,4.166075229999968,473,33,0.00880777004228323,,,,,,,,,,,,,,,,,2324,,,,
Harrison Reed,M S,5.362299269999965,609,44,0.008805089113300435,1298.0,0.0,0.2859246646985411,0.0,0.2859246646985411,2.0,1.2897144686430693,9.0,14.0,6.0,0.0,4.717917591333389,4.137020692229271,Fulham,ENG-Premier League,1.0,2324,2023.0,228.0,910.0,27.0
Joao Gomes,M S,3.658134309999971,416,34,0.008793592091346085,2690.0,2.0,1.8554088305681944,2.0,1.8554088305681944,1.0,1.327573673799634,26.0,19.0,11.0,0.0,6.302764528430998,4.639164644293487,Wolves,ENG-Premier League,1.0,2324,2023.0,229.0,11384.0,34.0
Erik Pieters,,4.106431649999971,474,34,0.008663357911392344,,,,,,,,,,,,,,,,,2324,,,,
Oleksandr Zinchenko,D S,6.227386549999959,721,27,0.008637151941747516,1742.0,1.0,0.5664580916054547,1.0,0.5664580916054547,2.0,3.02644526027143,17.0,29.0,2.0,0.0,9.755152989178896,8.132995340973139,Arsenal,ENG-Premier League,1.0,2324,2023.0,83.0,2958.0,27.0
Ola Aina,D S,5.4144487499999645,628,30,0.008621733678343893,1730.0,1.0,0.2965008215978741,1.0,0.2965008215978741,1.0,0.7307851929217577,11.0,11.0,3.0,0.0,6.002222128212452,5.237075835466385,Nottingham Forest,ENG-Premier League,1.0,2324,2023.0,249.0,725.0,22.0
Leroy Fer,,2.6395576499999787,307,23,0.008597907654723057,,,,,,,,,,,,,,,,,2324,,,,
Harry Toffolo,D S,2.535921559999987,295,23,0.008596344271186397,1439.0,1.0,1.4097881969064474,1.0,1.4097881969064474,3.0,1.481477415189147,8.0,18.0,3.0,0.0,4.174264665693045,2.7104875817894936,Nottingham Forest,ENG-Premier League,1.0,2324,2023.0,249.0,10758.0,23.0
Vitalii Mykolenko,D,3.4287099299999784,400,28,0.008571774824999946,2482.0,2.0,1.9085629284381864,2.0,1.9085629284381864,0.0,1.246465403586626,26.0,13.0,0.0,0.0,7.135594544932246,5.507095940411091,Everton,ENG-Premier League,1.0,2324,2023.0,72.0,10291.0,28.0
Adam Forshaw,,2.989974379999978,349,26,0.008567261833810826,,,,,,,,,,,,,,,,,2324,,,,
Enzo Fernandez,M S,6.662643039999952,780,28,0.00854185005128199,2237.0,3.0,6.147583088837564,2.0,4.62524542491883,2.0,3.558830797672272,47.0,32.0,7.0,0.0,18.34273999929428,12.553447233512998,Chelsea,ENG-Premier League,1.0,2324,2023.0,80.0,11356.0,28.0
Ki Sung-Yueng,,2.280578389999984,267,20,0.008541492097378218,,,,,,,,,,,,,,,,,2324,,,,
Stuart Dallas,,3.4150297599999773,400,20,0.008537574399999944,,,,,,,,,,,,,,,,,2324,,,,
Amadou Onana,M S,3.400787229999974,400,30,0.008501968074999935,2093.0,2.0,2.553437914699316,2.0,2.553437914699316,0.0,2.4138805400580168,29.0,18.0,5.0,0.0,10.676468232646585,8.992594484239817,Everton,ENG-Premier League,1.0,2324,2023.0,72.0,9667.0,30.0
Will Hughes,M S,4.732590289999968,559,45,0.008466172254024988,1924.0,0.0,0.3010205570608377,0.0,0.3010205570608377,1.0,1.7067030258476734,8.0,21.0,6.0,0.0,5.737615456804633,5.330458853393793,Crystal Palace,ENG-Premier League,1.0,2324,2023.0,78.0,6104.0,30.0
Abdoulaye Doucoure,M,9.135788719999926,1089,67,0.008389154012855763,2678.0,7.0,10.20444649644196,7.0,10.20444649644196,1.0,2.55271128565073,47.0,33.0,7.0,0.0,13.33745107613504,5.22493714094162,Everton,ENG-Premier League,1.0,2324,2023.0,72.0,1726.0,32.0
Sam Clucas,,3.2047554399999734,383,27,0.00836750767624014,,,,,,,,,,,,,,,,,2324,,,,
Diogo Dalot,D S,6.430377999999954,769,36,0.00836199999999994,3171.0,2.0,1.3286937261000276,2.0,1.3286937261000276,3.0,3.0855262465775013,30.0,38.0,4.0,1.0,10.952797057107093,8.364923918619752,Manchester United,ENG-Premier League,1.0,2324,2023.0,89.0,7281.0,36.0
Christian Norgaard,M S,4.665418679999964,565,30,0.0082573781946902,2556.0,2.0,3.172293212264776,2.0,3.172293212264776,1.0,2.970704079605639,36.0,24.0,8.0,0.0,9.006961837410927,6.332392172887921,Brentford,ENG-Premier League,1.0,2324,2023.0,244.0,7083.0,31.0
Steven Davis,,4.9867818599999625,605,26,0.008242614644628037,,,,,,,,,,,,,,,,,2324,,,,
Douglas Luiz,M,5.846027339999946,711,35,0.00822226067510541,3043.0,9.0,7.572099968791008,5.0,4.527424611151218,5.0,5.288189608603716,48.0,53.0,12.0,0.0,17.31126916781068,13.624405791983008,Aston Villa,ENG-Premier League,1.0,2324,2023.0,71.0,6122.0,35.0
Ryan Yates,M S,3.194651769999979,392,42,0.008149621862244844,1967.0,1.0,2.6223334167152643,1.0,2.6223334167152643,1.0,1.0064595751464367,32.0,7.0,6.0,0.0,7.967897219583392,5.582980010658503,Nottingham Forest,ENG-Premier League,1.0,2324,2023.0,249.0,11003.0,35.0
Tomas Soucek,M S,2.98251025999998,371,37,0.008039111212937952,2885.0,7.0,7.466816443949938,7.0,7.466816443949938,2.0,2.1494441609829664,42.0,20.0,7.0,0.0,12.123065176419914,6.039048316888511,West Ham,ENG-Premier League,1.0,2324,2023.0,81.0,8288.0,37.0
Lloyd Kelly,D S,4.194221279999975,523,29,0.008019543556405306,1567.0,0.0,0.3132251426577568,0.0,0.3132251426577568,1.0,1.6466527543962002,4.0,9.0,2.0,0.0,5.733856109902263,4.144671676680446,Bournemouth,ENG-Premier League,1.0,2324,2023.0,73.0,8090.0,23.0
Ben White,D S,8.16203318999995,1018,35,0.008017714332023525,3024.0,4.0,2.015913512557745,4.0,2.015913512557745,4.0,4.758832193911076,13.0,38.0,8.0,0.0,20.14929211512208,17.290449742227793,Arsenal,ENG-Premier League,1.0,2324,2023.0,83.0,7298.0,37.0
James Ward-Prowse,M S,12.937841309999907,1625,95,0.007961748498461482,3025.0,7.0,5.63929136376828,5.0,4.116953688673675,7.0,8.108484361320734,44.0,64.0,4.0,0.0,11.991799759678544,7.065227452665567,West Ham,ENG-Premier League,1.0,2324,2023.0,81.0,843.0,37.0
Luke Ayling,,4.782956359999966,613,22,0.007802538923327841,,,,,,,,,,,,,,,,,2324,,,,
Kobbie Mainoo,M,2.6573168199999766,341,24,0.007792717947214008,1980.0,3.0,0.7737709768116474,3.0,0.7737709768116474,1.0,0.8450042605400085,11.0,15.0,3.0,0.0,5.0805817022919655,3.867461297661066,Manchester United,ENG-Premier League,1.0,2324,2023.0,89.0,11174.0,24.0
Curtis Jones,M S,2.3220838799999806,298,23,0.007792227785234834,1152.0,1.0,2.483465351164341,1.0,2.483465351164341,1.0,0.9511555470526218,19.0,11.0,3.0,1.0,9.832491017878056,6.74063022620976,Liverpool,ENG-Premier League,1.0,2324,2023.0,87.0,6665.0,23.0
Scott McTominay,F M S,1.9229452499999842,248,32,0.00775381149193542,1861.0,7.0,6.777370238676667,7.0,6.777370238676667,1.0,1.0619673654437063,44.0,11.0,2.0,0.0,9.31455492042005,3.7229946237057447,Manchester United,ENG-Premier League,1.0,2324,2023.0,89.0,5560.0,32.0
Takehiro Tomiyasu,D S,2.216258579999983,286,21,0.007749155874125815,1106.0,2.0,1.6189159248024223,2.0,1.6189159248024223,1.0,0.5923872366547585,17.0,6.0,0.0,1.0,3.8184002935886383,3.4134652838110924,Arsenal,ENG-Premier League,1.0,2324,2023.0,83.0,7931.0,22.0
Marcos Senesi,D S,7.951472379999939,1030,38,0.00771987609708732,2253.0,4.0,2.3658602572977543,4.0,2.3658602572977543,5.0,1.8848512191325424,13.0,22.0,13.0,0.0,8.664394936524332,7.699831395410001,Bournemouth,ENG-Premier League,1.0,2324,2023.0,73.0,10864.0,31.0
Emerson,D S,5.075472839999961,665,36,0.0076322899849623465,1145.0,1.0,0.1771470475941896,1.0,0.1771470475941896,0.0,0.4156769150868058,6.0,3.0,4.0,0.0,4.4803829826414585,4.325593873858452,Tottenham,ENG-Premier League,1.0,2324,2023.0,82.0,7430.0,22.0
Emerson,D S,5.075472839999961,665,36,0.0076322899849623465,3163.0,1.0,1.6024377886205912,1.0,1.6024377886205912,2.0,1.5223980667069554,19.0,23.0,10.0,0.0,8.584011431783438,6.391479849815369,West Ham,ENG-Premier League,1.0,2324,2023.0,81.0,1245.0,36.0
Tom Cleverley,,2.8059808599999814,369,26,0.007604284173441684,,,,,,,,,,,,,,,,,2324,,,,
Josh Brownhill,M S,5.08109398999996,669,49,0.007595058281016383,2229.0,4.0,1.8306225752457976,4.0,1.8306225752457976,2.0,1.8270882591605184,28.0,34.0,4.0,1.0,6.495785586535931,4.306291623972356,Burnley,ENG-Premier League,1.0,2324,2023.0,92.0,8323.0,33.0
Danilo,F M S,2.8934694299999744,381,33,0.007594407952755838,1799.0,2.0,1.6652069194242358,2.0,1.6652069194242358,2.0,1.5294003784656525,23.0,20.0,4.0,0.0,10.227419295348229,7.997594775632024,Nottingham Forest,ENG-Premier League,1.0,2324,2023.0,249.0,11317.0,29.0
Destiny Udogie,,4.717321249999961,623,28,0.007571944221508766,,,,,,,,,,,,,,,,,2324,,,,
Jefferson Lerma,D M S,7.517304469999937,993,51,0.007570296545820682,2413.0,1.0,2.384976907633245,1.0,2.384976907633245,1.0,2.4383071903139357,34.0,24.0,8.0,0.0,8.658741846680641,5.520685154944658,Crystal Palace,ENG-Premier League,1.0,2324,2023.0,78.0,2182.0,28.0
Kyle Walker,D S,7.694976519999944,1031,32,0.007463604772065901,2770.0,0.0,0.3650220464915037,0.0,0.3650220464915037,4.0,3.342263269238174,16.0,25.0,2.0,0.0,21.998310588300228,20.06531212478876,Manchester City,ENG-Premier League,1.0,2324,2023.0,88.0,638.0,32.0
Sander Berge,M S,5.931575989999945,798,41,0.00743305261904755,3020.0,1.0,2.122107489034533,1.0,2.122107489034533,2.0,3.1849441323429346,25.0,29.0,8.0,1.0,12.192523565143349,8.591317790560424,Burnley,ENG-Premier League,1.0,2324,2023.0,92.0,8285.0,37.0
Tom Heaton,,1.338609669999993,181,23,0.007395633535911564,,,,,,,,,,,,,,,,,2324,,,,
Declan Rice,M S,7.87364868999993,1070,38,0.007358550177570028,3256.0,7.0,3.186093623749912,7.0,3.186093623749912,8.0,5.895036246627569,58.0,47.0,5.0,0.0,19.678100544027984,16.131323732435703,Arsenal,ENG-Premier League,1.0,2324,2023.0,83.0,5553.0,38.0
Rodri,M,12.986563549999888,1766,34,0.0073536599943374225,2967.0,8.0,4.294270480051637,8.0,4.294270480051637,9.0,5.32604681327939,62.0,50.0,8.0,1.0,31.6230084002018,26.291744768619537,Manchester City,ENG-Premier League,1.0,2324,2023.0,88.0,2496.0,34.0
Luke Thomas,D M S,2.2260678299999834,306,23,0.007274731470588181,940.0,0.0,0.6857008039951324,0.0,0.6857008039951324,0.0,0.06999615393579,6.0,2.0,3.0,0.0,1.4491792991757393,0.7634785007685423,Sheffield United,ENG-Premier League,1.0,2324,2023.0,238.0,8562.0,12.0
Joe Gomez,,3.922764409999965,542,31,0.007237572712177057,,,,,,,,,,,,,,,,,2324,,,,
Jack Cork,S,5.388604449999952,754,54,0.007146690251989326,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487726733088493,0.2487726733088493,Burnley,ENG-Premier League,1.0,2324,2023.0,92.0,712.0,4.0
Timothy Castagne,D S,9.947750189999923,1410,58,0.007055141978723349,2627.0,1.0,1.3355903550982475,1.0,1.3355903550982475,3.0,1.5853081783279777,14.0,18.0,3.0,0.0,8.171432700008154,6.209871254861355,Fulham,ENG-Premier League,1.0,2324,2023.0,228.0,6157.0,34.0
Christian Fuchs,,4.530498139999965,645,29,0.007024028124030954,,,,,,,,,,,,,,,,,2324,,,,
Jordan Pickford,GK,4.35703578999997,631,52,0.006904969556259857,3420.0,0.0,0.0,0.0,0.0,0.0,0.1356039261445403,0.0,4.0,5.0,0.0,4.561621826142073,4.441057674586773,Everton,ENG-Premier League,1.0,2324,2023.0,72.0,741.0,38.0
Mario Lemina,M S,6.1553829599999395,895,58,0.006877522860335128,3002.0,4.0,4.610754423774779,4.0,4.610754423774779,1.0,1.7865049708634615,48.0,20.0,10.0,1.0,8.971558410674334,6.0500337686389685,Wolves,ENG-Premier League,1.0,2324,2023.0,229.0,1299.0,35.0
Reece Burke,D S,3.3486471599999756,487,22,0.006876072197125206,1691.0,0.0,2.1644996237009764,0.0,2.1644996237009764,4.0,2.321440448984504,13.0,13.0,5.0,0.0,4.144421625882387,3.8680728431791063,Luton,ENG-Premier League,1.0,2324,2023.0,256.0,1771.0,22.0
Pierre-Emile Hojbjerg,M S,8.702307339999924,1274,60,0.006830696499215011,1212.0,0.0,0.544023672118783,0.0,0.544023672118783,0.0,1.134924995712936,19.0,8.0,4.0,0.0,11.555909689515827,10.493784312158825,Tottenham,ENG-Premier League,1.0,2324,2023.0,82.0,343.0,36.0
Harry Arter,,4.610033839999958,677,31,0.006809503456425344,,,,,,,,,,,,,,,,,2324,,,,
Kalvin Phillips,M S,2.1304688699999814,316,26,0.00674199009493665,358.0,0.0,0.1942080287262797,0.0,0.1942080287262797,0.0,0.0,5.0,0.0,1.0,1.0,1.1170908715575931,0.9405870689079164,Manchester City,ENG-Premier League,1.0,2324,2023.0,88.0,8719.0,12.0
Oliver Norwood,M S,3.5053708399999723,523,35,0.0067024299043976525,1413.0,1.0,0.9864262714982032,0.0,0.2252942509949207,0.0,0.6933921938762069,15.0,16.0,8.0,0.0,2.788633189164102,2.4070543106645346,Sheffield United,ENG-Premier League,1.0,2324,2023.0,238.0,7710.0,27.0
Billy Gilmour,M S,5.888501789999941,887,36,0.006638671691093507,2154.0,0.0,0.7286842339672148,0.0,0.7286842339672148,1.0,2.0903379926458,25.0,22.0,8.0,1.0,17.74679738096893,16.257044926285744,Brighton,ENG-Premier League,1.0,2324,2023.0,220.0,7988.0,30.0
Boubacar Kamara,M,2.9999905699999703,458,20,0.006550197751091638,1686.0,0.0,0.1435272945091128,0.0,0.1435272945091128,1.0,1.0960499802604318,5.0,20.0,7.0,1.0,9.230381686240436,8.439194424077868,Aston Villa,ENG-Premier League,1.0,2324,2023.0,71.0,5789.0,20.0
Josh Cullen,M S,4.433336409999958,682,25,0.00650049326979466,2072.0,2.0,0.532621605321765,2.0,0.532621605321765,3.0,1.9263525325804949,16.0,26.0,9.0,0.0,8.981078654527664,7.6769237499684095,Burnley,ENG-Premier League,1.0,2324,2023.0,92.0,1018.0,25.0
James Tarkowski,D,9.664050659999914,1502,86,0.006434121611185029,3420.0,1.0,3.3438648656010628,1.0,3.3438648656010628,1.0,2.957596180029213,25.0,21.0,11.0,0.0,6.766535404138267,6.192924220114946,Everton,ENG-Premier League,1.0,2324,2023.0,72.0,1665.0,38.0
Aaron Wan-Bissaka,D S,2.5904947199999766,405,22,0.006396283259259202,1784.0,0.0,0.1462121829390525,0.0,0.1462121829390525,2.0,1.4311098009347916,3.0,12.0,4.0,0.0,7.737613718956709,6.425123929977417,Manchester United,ENG-Premier League,1.0,2324,2023.0,89.0,5584.0,22.0
Etienne Capoue,,4.0527917899999615,639,38,0.006342397167449079,,,,,,,,,,,,,,,,,2324,,,,
Josko Gvardiol,D S,5.213905339999948,828,28,0.006296987125603801,2335.0,4.0,3.0817854246124625,4.0,3.0817854246124625,1.0,2.115578116849065,32.0,19.0,3.0,0.0,18.244669392704964,14.99465874582529,Manchester City,ENG-Premier League,1.0,2324,2023.0,88.0,9790.0,28.0
Nicolas Dominguez,M S,2.499430779999976,404,25,0.006186709851485089,1543.0,2.0,1.7021510526537895,2.0,1.7021510526537895,2.0,0.9089695196598768,22.0,10.0,4.0,0.0,6.102301966398954,3.8425266593694687,Nottingham Forest,ENG-Premier League,1.0,2324,2023.0,249.0,8252.0,26.0
Dan Gosling,,3.1347086999999716,508,32,0.006170686417322779,,,,,,,,,,,,,,,,,2324,,,,
Idrissa Gueye,M S,2.261763649999976,369,25,0.006129440785907794,1930.0,4.0,1.66155200637877,4.0,1.66155200637877,0.0,1.0346810910850763,26.0,15.0,8.0,0.0,7.90418847836554,5.927652306854725,Everton,ENG-Premier League,1.0,2324,2023.0,72.0,668.0,25.0
Casemiro,D M S,4.108842369999959,675,25,0.00608717388148142,2006.0,1.0,3.123898906633258,1.0,3.123898906633258,2.0,1.3856250941753387,38.0,16.0,7.0,0.0,8.275429267436266,6.855192001909018,Manchester United,ENG-Premier League,1.0,2324,2023.0,89.0,2248.0,25.0
Nick Pope,GK,2.0510038799999832,341,46,0.0060146741348973114,1347.0,0.0,0.0164986308664083,0.0,0.0164986308664083,0.0,0.0,1.0,0.0,1.0,0.0,4.397169943898916,4.397169943898916,Newcastle,ENG-Premier League,1.0,2324,2023.0,86.0,5552.0,15.0
Wataru Endo,M S,3.3984213799999665,572,29,0.00594129611888106,1718.0,1.0,0.4377728682011366,1.0,0.4377728682011366,0.0,1.4933863505721092,10.0,16.0,10.0,0.0,12.217629071325064,11.228149242699146,Liverpool,ENG-Premier League,1.0,2324,2023.0,87.0,8808.0,29.0
Joachim Andersen,D,7.557981219999923,1275,46,0.005927828407843077,3420.0,2.0,2.444138385821134,2.0,2.444138385821134,3.0,2.889101937413216,21.0,21.0,7.0,0.0,10.297365324571729,9.6244976837188,Crystal Palace,ENG-Premier League,1.0,2324,2023.0,78.0,6314.0,38.0
Vinicius Souza,D M S,2.4950752799999707,424,36,0.005884611509433893,2676.0,1.0,0.5002630027011037,1.0,0.5002630027011037,0.0,0.7816855013370514,14.0,5.0,3.0,0.0,4.085046709049493,2.9888922558166087,Sheffield United,ENG-Premier League,1.0,2324,2023.0,238.0,10872.0,36.0
Michael Keane,D S,2.1529277599999763,368,24,0.005850347173912979,432.0,1.0,0.9261618256568908,1.0,0.9261618256568908,0.0,0.0,6.0,0.0,2.0,0.0,0.8365163393318653,0.8365163393318653,Everton,ENG-Premier League,1.0,2324,2023.0,72.0,1653.0,9.0
Danny Simpson,,2.5706700499999777,442,28,0.0058159955882352435,,,,,,,,,,,,,,,,,2324,,,,
Harry Maguire,D S,8.595981739999903,1481,57,0.005804174031060029,1645.0,2.0,2.137907139956951,2.0,2.137907139956951,2.0,1.306744921952486,20.0,6.0,3.0,0.0,5.5030854400247335,4.45605625025928,Manchester United,ENG-Premier League,1.0,2324,2023.0,89.0,1687.0,22.0
Joao Palhinha,M S,4.4710072999999575,772,43,0.005791460233160566,2742.0,4.0,3.245512000285089,4.0,3.245512000285089,1.0,0.8451391234993935,44.0,12.0,13.0,0.0,11.165684594772756,9.492066229693592,Fulham,ENG-Premier League,1.0,2324,2023.0,228.0,10715.0,33.0
Oliver Skipp,D M S,0.9460433999999899,164,20,0.005768557317073109,660.0,0.0,0.6823929585516453,0.0,0.6823929585516453,0.0,0.541032612323761,4.0,7.0,3.0,0.0,5.026997778564692,4.433636624366045,Tottenham,ENG-Premier League,1.0,2324,2023.0,82.0,7198.0,21.0
Jack Robinson,D S,4.07554397999996,707,38,0.005764560084865573,2885.0,1.0,1.5116838621906936,1.0,1.5116838621906936,1.0,1.087454216554761,14.0,12.0,10.0,0.0,3.866813466884196,2.7258199555799365,Sheffield United,ENG-Premier League,1.0,2324,2023.0,238.0,8286.0,34.0
Ben Foster,,1.2547417999999915,220,22,0.00570337181818178,,,,,,,,,,,,,,,,,2324,,,,
Joel Veltman,D S,1.9302859699999806,343,27,0.005627655889212772,1549.0,1.0,0.7444530799984932,1.0,0.7444530799984932,1.0,0.5223252037540078,6.0,4.0,4.0,0.0,3.686465038917959,3.087540141306817,Brighton,ENG-Premier League,1.0,2324,2023.0,220.0,8780.0,27.0
Simon Francis,,4.808988409999955,856,33,0.005617977114485929,,,,,,,,,,,,,,,,,2324,,,,
Yves Bissouma,M S,4.992496619999939,889,28,0.005615856715410506,2120.0,0.0,1.1663736272603271,0.0,1.1663736272603271,0.0,0.4049058575183153,24.0,10.0,8.0,2.0,11.2580073364079,10.58978133648634,Tottenham,ENG-Premier League,1.0,2324,2023.0,82.0,5609.0,28.0
Ben Mee,D S,6.899246239999932,1233,66,0.005595495733982102,1290.0,2.0,1.4556071758270264,2.0,1.4556071758270264,0.0,0.2498973030596971,10.0,6.0,1.0,1.0,1.844228193163872,1.3644802905619144,Brentford,ENG-Premier League,1.0,2324,2023.0,244.0,1654.0,16.0
