player,position,xT_total,actions,apps,xT_perAction,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,team,league,league_id,season,season_id,team_id,player_id,matches
Sasa Lukic,M S,1.1953870799999862,214,27,0.005585920934579374,1107.0,1.0,1.2816824559122324,1.0,1.2816824559122324,0.0,0.6108460575342178,13.0,10.0,3.0,0.0,4.723364921286702,3.862767720595002,Fulham,ENG-Premier League,1.0,2324,2023.0,228.0,1537.0,24.0
Boubacar Traore,M S,0.8965338799999902,161,23,0.005568533416149007,760.0,0.0,0.2670730333775282,0.0,0.2670730333775282,0.0,0.2813335740938782,11.0,5.0,4.0,0.0,3.788605699315667,3.4077476616948843,Wolves,ENG-Premier League,1.0,2324,2023.0,229.0,8119.0,24.0
Andrew Surman,,3.175023549999967,578,26,0.005493120328719666,,,,,,,,,,,,,,,,,2324,,,,
Emerson Royal,,2.3306121899999757,425,21,0.005483793388235237,,,,,,,,,,,,,,,,,2324,,,,
Murillo,D,4.922178029999951,899,32,0.005475170222469356,2813.0,0.0,1.6653295904397964,0.0,1.6653295904397964,2.0,1.2170642092823982,17.0,8.0,5.0,0.0,8.485122511163354,7.43321305885911,Nottingham Forest,ENG-Premier League,1.0,2324,2023.0,249.0,12123.0,32.0
Zanka,D S,5.288150469999946,975,39,0.005423744071794817,1082.0,1.0,0.6000314559787512,1.0,0.6000314559787512,0.0,0.9500103443861008,8.0,6.0,4.0,0.0,4.571010607294738,3.7045516846701503,Brentford,ENG-Premier League,1.0,2324,2023.0,244.0,6030.0,14.0
Mateo Kovacic,M S,3.724175249999953,687,30,0.005420924672489015,1540.0,1.0,1.42939617857337,1.0,1.42939617857337,0.0,1.6855967957526443,22.0,21.0,4.0,0.0,13.513947013765574,12.226292986422775,Manchester City,ENG-Premier League,1.0,2324,2023.0,88.0,2254.0,30.0
Chris Mepham,D S,2.689883019999967,497,22,0.005412239476861101,610.0,0.0,0.0895473062992096,0.0,0.0895473062992096,1.0,0.474224217236042,1.0,3.0,2.0,0.0,1.973433375358581,1.934802167117596,Bournemouth,ENG-Premier League,1.0,2324,2023.0,73.0,7384.0,10.0
Auston Trusty,D S,2.6790893099999686,499,30,0.005368916452905749,2576.0,0.0,0.6636047475039959,0.0,0.6636047475039959,0.0,1.102281242609024,8.0,8.0,4.0,0.0,2.35319939814508,1.6658160258084536,Sheffield United,ENG-Premier League,1.0,2324,2023.0,238.0,11732.0,32.0
Oriol Romeu,,7.07400486999991,1320,54,0.00535909459848478,,,,,,,,,,,,,,,,,2324,,,,
Marc Cucurella,D S,2.848294349999975,532,21,0.005353936748120253,1788.0,0.0,1.4538506548851728,0.0,1.4538506548851728,2.0,1.254556130617857,8.0,19.0,10.0,0.0,12.102387934923172,10.091670595109465,Chelsea,ENG-Premier League,1.0,2324,2023.0,80.0,7134.0,21.0
Joel Ward,D S,2.0142992499999806,381,23,0.005286874671915959,1985.0,0.0,0.7851169966161251,0.0,0.7851169966161251,1.0,0.0965822115540504,10.0,2.0,4.0,0.0,5.3411974757909775,5.244141489267349,Crystal Palace,ENG-Premier League,1.0,2324,2023.0,78.0,510.0,26.0
Dara O'Shea,D S,5.67247079999994,1074,33,0.005281630167597709,2899.0,3.0,0.9073518002405764,3.0,0.9073518002405764,4.0,1.6444027656689286,19.0,13.0,5.0,1.0,4.856452916748822,4.503178563900292,Burnley,ENG-Premier League,1.0,2324,2023.0,92.0,8756.0,33.0
Ryan Shawcross,,2.006275519999977,380,27,0.00527967242105257,,,,,,,,,,,,,,,,,2324,,,,
Nathaniel Clyne,D S,1.740166529999983,330,23,0.005273231909090857,1341.0,0.0,0.1827639872208237,0.0,0.1827639872208237,0.0,0.1501605957746505,4.0,3.0,0.0,0.0,3.289492018520832,3.0100313499569893,Crystal Palace,ENG-Premier League,1.0,2324,2023.0,78.0,603.0,19.0
Orel Mangala,M S,1.901337479999976,363,27,0.005237844297520595,1599.0,1.0,0.8923602215945721,1.0,0.8923602215945721,0.0,0.2867993172258138,10.0,6.0,6.0,0.0,3.66855537891388,2.841583462432027,Nottingham Forest,ENG-Premier League,1.0,2324,2023.0,249.0,6088.0,20.0
Fabian Schar,D S,6.19353507999993,1183,36,0.00523544808114956,3057.0,4.0,2.679914410226047,4.0,2.679914410226047,1.0,1.2247396316379309,35.0,9.0,5.0,0.0,13.900441944599152,13.216225143522024,Newcastle,ENG-Premier League,1.0,2324,2023.0,86.0,76.0,36.0
Heurelho Gomes,,1.0597058699999928,205,27,0.0051692969268292335,,,,,,,,,,,,,,,,,2324,,,,
Amari'i Bell,D,2.9295766199999647,570,21,0.0051396081052630955,1724.0,0.0,0.4993779337964952,0.0,0.4993779337964952,0.0,0.3448488349094987,2.0,8.0,0.0,0.0,5.261379264295101,4.456334888935089,Luton,ENG-Premier League,1.0,2324,2023.0,256.0,11713.0,21.0
Tommy Doyle,M S,1.988708269999976,388,24,0.0051255367783504535,1175.0,0.0,0.4136425852775574,0.0,0.4136425852775574,0.0,0.6756884949281812,14.0,8.0,2.0,0.0,4.574842236936092,4.24587644636631,Wolves,ENG-Premier League,1.0,2324,2023.0,229.0,8496.0,26.0
Moises Caicedo,M S,4.469953529999947,878,35,0.005091063246013608,2897.0,1.0,0.2973291608504951,1.0,0.2973291608504951,3.0,2.49897606484592,13.0,22.0,11.0,0.0,25.048321802169085,23.26216376759112,Chelsea,ENG-Premier League,1.0,2324,2023.0,80.0,9453.0,35.0
Wes Foderingham,GK S,1.6714491299999885,329,30,0.005080392492401181,2644.0,0.0,0.0,0.0,0.0,0.0,0.0650442615151405,0.0,1.0,2.0,0.0,0.9430307522416116,0.877986490726471,Sheffield United,ENG-Premier League,1.0,2324,2023.0,238.0,8776.0,30.0
Jonathan Hogg,,2.4501565199999713,483,20,0.005072787826086897,,,,,,,,,,,,,,,,,2324,,,,
Sebastian Prodl,,1.8347984399999775,366,25,0.005013110491803217,,,,,,,,,,,,,,,,,2324,,,,
Thomas Kaminski,GK,2.5701417899999743,518,38,0.004961663687258638,3410.0,0.0,0.0,0.0,0.0,0.0,0.0386374369263649,0.0,1.0,3.0,0.0,2.81331679597497,2.7746793553233147,Luton,ENG-Premier League,1.0,2324,2023.0,256.0,11712.0,38.0
Wilfred Ndidi,,4.73847211999994,984,55,0.00481552044715441,,,,,,,,,,,,,,,,,2324,,,,
Edson Alvarez,M S,2.522607549999964,526,31,0.004795831844106395,2405.0,1.0,1.2118008164688945,1.0,1.2118008164688945,1.0,0.5929595055058599,17.0,12.0,11.0,0.0,6.416552271693945,5.055172272026539,West Ham,ENG-Premier League,1.0,2324,2023.0,81.0,11926.0,31.0
Anel Ahmedhodzic,D S,2.8418027999999618,593,31,0.004792247554806006,2646.0,2.0,3.4643044117838144,2.0,3.4643044117838144,0.0,0.9506413880735636,19.0,7.0,9.0,1.0,5.8164455853402615,2.930068898946047,Sheffield United,ENG-Premier League,1.0,2324,2023.0,238.0,10386.0,31.0
Jack Stephens,,3.5621864099999514,745,35,0.004781458268456311,,,,,,,,,,,,,,,,,2324,,,,
Gabriel Osho,D,2.0615645099999758,438,21,0.004706768287671178,1853.0,2.0,1.2455969844013453,2.0,1.2455969844013453,0.0,0.0953587368130683,10.0,2.0,3.0,0.0,2.9620273392647505,2.873757319524884,Luton,ENG-Premier League,1.0,2324,2023.0,256.0,12151.0,21.0
Nampalys Mendy,,1.9693670899999722,419,30,0.004700160119331676,,,,,,,,,,,,,,,,,2324,,,,
Teden Mengi,D S,2.7860024399999612,593,30,0.0046981491399662074,2465.0,1.0,0.6793681988492608,1.0,0.6793681988492608,0.0,0.3480907082557678,11.0,6.0,3.0,0.0,3.329129146412015,2.983856063336134,Luton,ENG-Premier League,1.0,2324,2023.0,256.0,12073.0,30.0
Dan Burn,D S,3.4244049099999647,730,33,0.004690965630136938,2763.0,2.0,4.111052492633462,2.0,4.111052492633462,2.0,1.8968225196003916,23.0,9.0,4.0,0.0,15.2240951359272,13.172115057706833,Newcastle,ENG-Premier League,1.0,2324,2023.0,86.0,7382.0,33.0
Carlos Baleba,M S,1.3159612699999779,284,27,0.0046336664436618935,1303.0,0.0,0.7727098371833563,0.0,0.7727098371833563,0.0,0.446680839639157,21.0,8.0,7.0,0.0,5.224796708673239,4.549104126170278,Brighton,ENG-Premier League,1.0,2324,2023.0,220.0,10527.0,27.0
Pau Torres,D S,4.53888089999994,1000,29,0.00453888089999994,2467.0,2.0,1.5308636222034693,2.0,1.5308636222034693,0.0,0.6226628543809056,12.0,8.0,1.0,0.0,12.13946529570967,11.884302482940257,Aston Villa,ENG-Premier League,1.0,2324,2023.0,71.0,6221.0,29.0
Levi Colwill,D S,2.5422014299999725,563,23,0.004515455470692669,1813.0,1.0,0.7760256305336952,1.0,0.7760256305336952,1.0,1.2379922457039356,11.0,7.0,2.0,0.0,8.106331346556544,7.155624521896243,Chelsea,ENG-Premier League,1.0,2324,2023.0,80.0,10805.0,23.0
Willy-Arnaud Boly,,2.257520729999972,502,25,0.004497053247011896,,,,,,,,,,,,,,,,,2324,,,,
Calum Chambers,M S,2.442438319999966,548,29,0.0044570042335765805,137.0,0.0,0.0,0.0,0.0,1.0,0.0567669123411178,0.0,1.0,1.0,0.0,0.6117476709187031,0.6117476709187031,Aston Villa,ENG-Premier League,1.0,2324,2023.0,71.0,508.0,5.0
Christian Kabasele,,2.0533220799999707,465,32,0.004415746408602088,,,,,,,,,,,,,,,,,2324,,,,
Craig Cathcart,,1.8880987999999759,428,26,0.004411445794392467,,,,,,,,,,,,,,,,,2324,,,,
Jonas Lossl,,1.3518067599999881,310,26,0.004360666967741897,,,,,,,,,,,,,,,,,2324,,,,
Steve Cook,,4.574202859999933,1053,44,0.004343972326685597,,,,,,,,,,,,,,,,,2324,,,,
Jarrad Branthwaite,D,3.1618364899999607,730,35,0.004331282863013645,3122.0,3.0,1.9108920088037848,3.0,1.9108920088037848,0.0,0.9319860828109086,14.0,4.0,8.0,0.0,6.321832184214145,6.261263381689787,Everton,ENG-Premier League,1.0,2324,2023.0,72.0,8476.0,35.0
Nayef Aguerd,,2.6550607399999633,613,21,0.004331257324632892,,,,,,,,,,,,,,,,,2324,,,,
Ben Gibson,,2.393677219999968,554,25,0.004320717003610051,,,,,,,,,,,,,,,,,2324,,,,
Ezri Konsa,,4.977949039999928,1154,35,0.0043136473483534905,,,,,,,,,,,,,,,,,2324,,,,
Illia Zabarnyi,D,5.049583859999931,1176,38,0.004293863826530553,3330.0,1.0,1.736923448741436,1.0,1.736923448741436,0.0,0.3827739413827657,8.0,7.0,5.0,0.0,9.300164757296445,9.114820940420032,Bournemouth,ENG-Premier League,1.0,2324,2023.0,73.0,11486.0,37.0
Dean Henderson,GK,0.713298739999994,167,23,0.004271249940119725,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.232629640027881,1.232629640027881,Crystal Palace,ENG-Premier League,1.0,2324,2023.0,78.0,7702.0,18.0
Federico Fernandez,,2.6514678899999633,625,24,0.004242348623999941,,,,,,,,,,,,,,,,,2324,,,,
Sam Johnstone,GK,0.6372244799999941,151,20,0.004220029668874133,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9733385294675827,1.9733385294675827,Crystal Palace,ENG-Premier League,1.0,2324,2023.0,78.0,978.0,20.0
Adrian Mariappa,,1.5584950999999805,370,20,0.004212148918918866,,,,,,,,,,,,,,,,,2324,,,,
Ibrahima Konate,D S,3.647382649999949,868,21,0.004202053744239573,1555.0,0.0,0.5480835782364011,0.0,0.5480835782364011,0.0,0.5098369065672159,11.0,8.0,3.0,1.0,10.23207015544176,10.100398369133472,Liverpool,ENG-Premier League,1.0,2324,2023.0,87.0,6326.0,22.0
Manuel Akanji,D M S,5.225396339999926,1248,29,0.0041870162980768635,2517.0,2.0,2.200386293232441,2.0,2.200386293232441,0.0,0.5265345014631748,15.0,13.0,2.0,1.0,16.700940661132336,15.83909061923623,Manchester City,ENG-Premier League,1.0,2324,2023.0,88.0,6490.0,30.0
Cristian Romero,D,6.489718479999907,1565,33,0.004146784971245947,2796.0,5.0,3.9851038865745063,5.0,3.9851038865745063,0.0,0.3418706227093935,24.0,7.0,7.0,1.0,17.811701461672783,16.453976824879646,Tottenham,ENG-Premier League,1.0,2324,2023.0,82.0,7218.0,33.0
Neto,GK,2.0421180099999794,495,41,0.004125490929292887,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.502189245074987,4.502189245074987,Bournemouth,ENG-Premier League,1.0,2324,2023.0,73.0,1297.0,32.0
Raphael Varane,D S,1.5981843599999743,389,20,0.0041084430848328385,1374.0,1.0,1.1560358591377735,1.0,1.1560358591377735,0.0,0.0810448750853538,8.0,1.0,2.0,0.0,4.322573345154524,3.4524471573531628,Manchester United,ENG-Premier League,1.0,2324,2023.0,89.0,2245.0,22.0
Lukasz Fabianski,GK S,1.3721267099999883,334,41,0.004108163802395174,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157586343586445,0.3157586343586445,West Ham,ENG-Premier League,1.0,2324,2023.0,81.0,706.0,10.0
Diego Carlos,D S,3.2614203599999483,796,27,0.004097261758793905,1784.0,0.0,1.8101312145590784,0.0,1.8101312145590784,0.0,0.1100177364423871,9.0,4.0,4.0,0.0,5.879810709506273,5.67356039211154,Aston Villa,ENG-Premier League,1.0,2324,2023.0,71.0,5712.0,27.0
Craig Dawson,D,2.516252819999961,619,25,0.004065028788368273,2214.0,1.0,1.357585897669196,1.0,1.357585897669196,1.0,1.350392846390605,16.0,9.0,7.0,0.0,4.3896971847862005,4.195270133204758,Wolves,ENG-Premier League,1.0,2324,2023.0,229.0,804.0,25.0
Alfie Mawson,,2.9806631799999566,743,33,0.0040116597308209375,,,,,,,,,,,,,,,,,2324,,,,
Ruben Dias,D S,6.437214389999898,1607,30,0.0040057339079028614,2552.0,0.0,1.828122090548277,0.0,1.828122090548277,0.0,0.600502266548574,20.0,7.0,0.0,0.0,16.81101167947054,16.458546616137028,Manchester City,ENG-Premier League,1.0,2324,2023.0,88.0,8961.0,30.0
Ethan Pinnock,D S,2.7196523499999556,689,29,0.003947245791001387,2521.0,2.0,3.382065122947097,2.0,3.382065122947097,0.0,0.5834191367030144,19.0,4.0,1.0,0.0,5.525476990267634,4.471973324194551,Brentford,ENG-Premier League,1.0,2324,2023.0,244.0,9678.0,29.0
Daniel Amartey,,2.7707794599999613,702,33,0.003946979287749233,,,,,,,,,,,,,,,,,2324,,,,
Nathan Ake,D S,7.951839409999878,2015,61,0.003946322287841131,2046.0,2.0,2.18010578583926,2.0,2.18010578583926,2.0,1.736834991723299,20.0,10.0,0.0,0.0,13.19555415958166,12.08234017342329,Manchester City,ENG-Premier League,1.0,2324,2023.0,88.0,579.0,29.0
Nathan Collins,D S,3.321394789999954,856,38,0.003880134100467236,2647.0,1.0,1.9630648605525491,1.0,1.9630648605525491,1.0,2.0567236468195915,10.0,11.0,3.0,0.0,7.091836112551391,4.629758290015161,Brentford,ENG-Premier League,1.0,2324,2023.0,244.0,9733.0,32.0
Jose Sa,GK,0.8030775999999896,207,35,0.0038796019323670996,3041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.765407490544021,2.765407490544021,Wolves,ENG-Premier League,1.0,2324,2023.0,229.0,9740.0,35.0
Jan Bednarek,,3.0241239499999564,788,35,0.003837720748730909,,,,,,,,,,,,,,,,,2324,,,,
Virgil van Dijk,D,8.731983529999868,2291,51,0.003811428865124342,3177.0,2.0,3.299967482686043,2.0,3.299967482686043,2.0,1.8630620841868224,45.0,11.0,3.0,1.0,18.08503666892648,17.597938928753138,Liverpool,ENG-Premier League,1.0,2324,2023.0,87.0,833.0,36.0
Jan Paul van Hecke,D M S,5.5704841199999,1462,27,0.0038101806566346787,2365.0,0.0,1.5838892180472612,0.0,1.5838892180472612,0.0,0.4882163163274526,15.0,10.0,4.0,0.0,11.12253069318831,10.831943391822278,Brighton,ENG-Premier League,1.0,2324,2023.0,220.0,10807.0,28.0
Lewis Dunk,D,6.954659869999882,1826,33,0.003808685580503769,2895.0,3.0,2.9649088978767395,3.0,2.9649088978767395,1.0,1.1697372319176793,34.0,13.0,7.0,1.0,13.593212680891156,13.529502967372537,Brighton,ENG-Premier League,1.0,2324,2023.0,220.0,6048.0,33.0
Wes Morgan,,1.895898489999969,498,36,0.0038070250803212227,,,,,,,,,,,,,,,,,2324,,,,
Kasper Schmeichel,,2.031146649999978,536,59,0.0037894527052238394,,,,,,,,,,,,,,,,,2324,,,,
Maximilian Kilman,,4.59038637999993,1213,38,0.0037843251277822998,,,,,,,,,,,,,,,,,2324,,,,
Bruno Martins Indi,,1.3326381399999785,354,21,0.0037645145197739505,,,,,,,,,,,,,,,,,2324,,,,
Mark Flekken,GK,1.7176750999999788,461,37,0.0037259763557483273,3293.0,0.0,0.0,0.0,0.0,1.0,0.2911852374672889,0.0,3.0,3.0,0.0,4.7133525144308805,4.524704350158572,Brentford,ENG-Premier League,1.0,2324,2023.0,244.0,7047.0,37.0
Marc Guehi,D M S,2.6142596499999593,709,25,0.0036872491537376013,2021.0,0.0,0.4888940155506134,0.0,0.4888940155506134,1.0,0.962568361312151,5.0,7.0,2.0,0.0,6.667929092422128,6.454947093501687,Crystal Palace,ENG-Premier League,1.0,2324,2023.0,78.0,7603.0,25.0
Fraser Forster,,0.7625295799999928,208,32,0.003666007596153812,,,,,,,,,,,,,,,,,2324,,,,
Igor Julio,D S,3.2098588699999473,885,24,0.0036269591751411836,1640.0,0.0,0.2177427187561988,0.0,0.2177427187561988,0.0,0.623787728138268,5.0,7.0,4.0,0.0,10.448413725942371,10.266164284199476,Brighton,ENG-Premier League,1.0,2324,2023.0,220.0,7943.0,24.0
Artur Boruc,,0.584272389999994,162,20,0.0036066196913579875,,,,,,,,,,,,,,,,,2324,,,,
Tim Ream,D S,4.646768309999923,1291,37,0.0035993557784662457,1513.0,1.0,0.960849940776825,1.0,0.960849940776825,0.0,0.0,1.0,0.0,2.0,1.0,4.037653112784028,4.037653112784028,Fulham,ENG-Premier League,1.0,2324,2023.0,228.0,7184.0,18.0
Gabriel Magalhaes,,4.156422499999939,1175,36,0.003537380851063778,,,,,,,,,,,,,,,,,2324,,,,
Alex McCarthy,,0.9482831799999878,269,33,0.0035252162825278356,,,,,,,,,,,,,,,,,2324,,,,
David Raya,GK,1.5775619699999797,453,32,0.0034824767549668425,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.517592098563909,7.517592098563909,Arsenal,ENG-Premier League,1.0,2324,2023.0,83.0,9676.0,32.0
Maya Yoshida,,2.2921901699999596,665,25,0.003446902511278135,,,,,,,,,,,,,,,,,2324,,,,
Moussa Niakhate,D S,1.5190975799999762,442,21,0.0034368723529411226,1446.0,1.0,1.166658602654934,1.0,1.166658602654934,0.0,0.0978621523827314,5.0,3.0,3.0,1.0,5.420620266348124,5.337864320725203,Nottingham Forest,ENG-Premier League,1.0,2324,2023.0,249.0,5989.0,21.0
Kurt Zouma,D S,2.4970245499999573,733,47,0.003406581923601579,2849.0,3.0,2.339608912356198,3.0,2.339608912356198,0.0,0.1828841548413038,16.0,4.0,3.0,0.0,3.844586410559714,3.714732094667852,West Ham,ENG-Premier League,1.0,2324,2023.0,81.0,935.0,33.0
Tosin Adarabioyo,D S,4.7243357599999145,1388,33,0.0034037001152737137,1618.0,2.0,0.9477480566129088,2.0,0.9477480566129088,0.0,0.1365393549203872,14.0,2.0,2.0,0.0,5.4755807258188725,5.466204304248095,Fulham,ENG-Premier League,1.0,2324,2023.0,228.0,5590.0,20.0
Andre Onana,GK,1.968246339999972,579,38,0.0033993891882555644,3420.0,0.0,0.0,0.0,0.0,0.0,0.1317380405962467,0.0,3.0,5.0,0.0,4.992942536249757,4.861204484477639,Manchester United,ENG-Premier League,1.0,2324,2023.0,89.0,10913.0,38.0
Christopher Schindler,,1.9412278199999642,581,27,0.003341183855421625,,,,,,,,,,,,,,,,,2324,,,,
Toti,D S,2.076250839999966,629,25,0.0033008757392686263,2789.0,1.0,1.6792987622320652,1.0,1.6792987622320652,3.0,1.210701234638691,10.0,6.0,7.0,0.0,5.863689404912293,5.540323508903384,Wolves,ENG-Premier League,1.0,2324,2023.0,229.0,10293.0,35.0
Caglar Soyuncu,,1.7932005999999696,549,21,0.003266303460837832,,,,,,,,,,,,,,,,,2324,,,,
Alphonse Areola,GK,0.9220595199999855,286,41,0.003223984335664285,2715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7693296167999506,1.7693296167999506,West Ham,ENG-Premier League,1.0,2324,2023.0,81.0,2310.0,31.0
Issa Diop,D S,3.7042605399999284,1151,24,0.003218297602085081,1435.0,0.0,0.2687341887503862,0.0,0.2687341887503862,0.0,0.0,5.0,0.0,2.0,1.0,2.9229609984904528,2.9229609984904528,Fulham,ENG-Premier League,1.0,2324,2023.0,228.0,3203.0,18.0
Calvin Bassey,D S,3.4946358899999352,1092,28,0.003200216016483457,2278.0,1.0,0.3684718329459429,1.0,0.3684718329459429,0.0,0.105975404381752,5.0,2.0,4.0,1.0,8.236559823155403,8.236559823155403,Fulham,ENG-Premier League,1.0,2324,2023.0,228.0,11728.0,29.0
Liam Cooper,,1.7748695399999677,562,21,0.003158130854092469,,,,,,,,,,,,,,,,,2324,,,,
Jonny Evans,D S,3.72744516999993,1183,45,0.0031508412256973204,1399.0,0.0,0.0817585885524749,0.0,0.0817585885524749,1.0,0.7122423723340034,1.0,6.0,2.0,0.0,3.112667176872492,3.084139473736286,Manchester United,ENG-Premier League,1.0,2324,2023.0,89.0,807.0,23.0
Thiago Silva,D S,4.490212729999911,1433,31,0.0031334352616887028,2530.0,3.0,0.7915211245417595,3.0,0.7915211245417595,1.0,1.4041369603946805,14.0,9.0,4.0,0.0,14.303374078124762,14.190275978296995,Chelsea,ENG-Premier League,1.0,2324,2023.0,80.0,3288.0,31.0
William Saliba,D,5.403528879999892,1742,38,0.0031019109529276073,3420.0,2.0,2.367191250436008,2.0,2.367191250436008,1.0,0.2489092536270618,10.0,6.0,4.0,0.0,16.631769336760044,16.434827260673046,Arsenal,ENG-Premier League,1.0,2324,2023.0,83.0,6888.0,38.0
Axel Disasi,D S,4.003457339999931,1301,31,0.0030772154803996397,2586.0,2.0,2.678889036178589,2.0,2.678889036178589,0.0,0.1950406357645988,16.0,3.0,6.0,0.0,14.653339916840196,14.106656992807984,Chelsea,ENG-Premier League,1.0,2324,2023.0,80.0,6885.0,31.0
Chris Richards,D M S,1.3354089099999757,439,24,0.0030419337357630426,2085.0,1.0,0.6396042630076408,1.0,0.6396042630076408,1.0,0.6775753749534488,11.0,6.0,3.0,0.0,5.3978734547272325,4.986880736425519,Crystal Palace,ENG-Premier League,1.0,2324,2023.0,78.0,8430.0,26.0
Asmir Begovic,,0.5409031199999946,188,24,0.0028771442553191203,,,,,,,,,,,,,,,,,2324,,,,
Micky van de Ven,D,3.0190524399999448,1056,27,0.002858951174242372,2345.0,3.0,0.9709036685526372,3.0,0.9709036685526372,0.0,0.0354084856808185,8.0,1.0,5.0,0.0,10.605861792340876,10.423011044040322,Tottenham,ENG-Premier League,1.0,2324,2023.0,82.0,10050.0,27.0
James Trafford,GK,2.050452279999958,731,28,0.0028049962790697098,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.3824947578832507,2.3824947578832507,Burnley,ENG-Premier League,1.0,2324,2023.0,92.0,9077.0,28.0
Emiliano Martinez,GK,1.2937497499999757,472,34,0.002740995233050796,3022.0,0.0,0.0,0.0,0.0,0.0,0.0184545237571001,0.0,1.0,4.0,0.0,9.158851562067866,9.140397010371087,Aston Villa,ENG-Premier League,1.0,2324,2023.0,71.0,4401.0,34.0
Illan Meslier,,0.5923724999999886,218,29,0.0027173050458715077,,,,,,,,,,,,,,,,,2324,,,,
Bernd Leno,GK,1.8837115999999587,738,48,0.0025524547425473695,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.714530278928578,4.714530278928578,Fulham,ENG-Premier League,1.0,2324,2023.0,228.0,181.0,38.0
Ederson,GK,1.6175556499999713,637,33,0.002539333830455214,2794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.03402054309845,8.03402054309845,Manchester City,ENG-Premier League,1.0,2324,2023.0,88.0,6054.0,33.0
Martin Dubravka,GK S,0.3934501799999922,167,22,0.0023559891017963606,1983.0,0.0,0.0,0.0,0.0,0.0,0.1200264021754264,0.0,1.0,1.0,0.0,3.5433348193764687,3.4233084097504616,Newcastle,ENG-Premier League,1.0,2324,2023.0,86.0,6532.0,23.0
Djordje Petrovic,GK S,0.4870453599999905,220,23,0.002213842545454502,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.312307056039572,3.312307056039572,Chelsea,ENG-Premier League,1.0,2324,2023.0,80.0,12032.0,23.0
Alisson Becker,GK,1.1491873199999674,561,28,0.002048462245989247,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.493492092937231,8.493492092937231,Liverpool,ENG-Premier League,1.0,2324,2023.0,87.0,1257.0,28.0
Bart Verbruggen,GK,0.8967095199999813,446,21,0.002010559461883366,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.662125539034605,3.662125539034605,Brighton,ENG-Premier League,1.0,2324,2023.0,220.0,11711.0,21.0
Guglielmo Vicario,GK,1.116829259999965,618,38,0.0018071670873785841,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.606127485632896,6.606127485632896,Tottenham,ENG-Premier League,1.0,2324,2023.0,82.0,8858.0,38.0
